Date and Time, Depth (Ft), Oxygen Conc. (mg/L)
2023-10-24T12:17:33-0700, -69 ft, 5.1655
2023-10-24T12:17:33-0700, -72 ft, 5.0189
2023-10-24T12:17:33-0700, -75 ft, 4.9168
2023-10-24T12:17:33-0700, -79 ft, 4.8782
2023-10-24T12:17:33-0700, -82 ft, 4.8451
2023-10-24T12:17:33-0700, -85 ft, 4.7727
2023-10-24T12:17:33-0700, -89 ft, 4.7196
2023-10-24T12:17:33-0700, -92 ft, 4.6818
2023-10-24T12:17:33-0700, -7 ft, 9.721
2023-10-24T12:17:33-0700, -10 ft, 9.5655
2023-10-24T12:17:33-0700, -13 ft, 10.3465
2023-10-24T12:17:33-0700, -16 ft, 10.6149
2023-10-24T12:17:33-0700, -20 ft, 10.68
2023-10-24T12:17:33-0700, -23 ft, 11.2982
2023-10-24T12:17:33-0700, -26 ft, 11.8072
2023-10-24T12:17:33-0700, -30 ft, 11.5929
2023-10-25T12:17:16-0700, -33 ft, 10.1898
2023-10-25T12:17:16-0700, -36 ft, 8.0166
2023-10-25T12:17:16-0700, -39 ft, 7.3427
2023-10-25T12:17:16-0700, -43 ft, 7.2266
2023-10-25T12:17:16-0700, -46 ft, 7.1024
2023-10-25T12:17:16-0700, -49 ft, 6.7915
2023-10-25T12:17:16-0700, -52 ft, 6.2641
2023-10-25T12:17:16-0700, -56 ft, 5.8065
2023-10-25T12:17:16-0700, -59 ft, 5.4864
2023-10-25T12:17:16-0700, -62 ft, 5.3333
2023-10-25T12:17:16-0700, -3 ft, 9.9219
2023-10-25T12:17:16-0700, -66 ft, 5.2396
2023-10-25T12:17:16-0700, -69 ft, 5.1655
2023-10-25T12:17:16-0700, -72 ft, 5.0189
2023-10-25T12:17:16-0700, -75 ft, 4.9168
2023-10-25T12:17:16-0700, -79 ft, 4.8782
2023-10-25T12:17:16-0700, -82 ft, 4.8451
2023-10-25T12:17:16-0700, -85 ft, 4.7727
2023-10-25T12:17:16-0700, -89 ft, 4.7196
2023-10-25T12:17:16-0700, -92 ft, 4.6818
2023-10-25T12:17:16-0700, -7 ft, 9.721
2023-10-25T12:17:16-0700, -10 ft, 9.5655
2023-10-25T12:17:16-0700, -13 ft, 10.3465
2023-10-25T12:17:16-0700, -16 ft, 10.6149
2023-10-25T12:17:16-0700, -20 ft, 10.68
2023-10-25T12:17:16-0700, -23 ft, 11.2982
2023-10-25T12:17:16-0700, -26 ft, 11.8072
2023-10-25T12:17:16-0700, -30 ft, 11.5929
2023-10-26T12:16:56-0700, -33 ft, 10.1898
2023-10-26T12:16:56-0700, -36 ft, 8.0166
2023-10-26T12:16:56-0700, -39 ft, 7.3427
2023-10-26T12:16:56-0700, -43 ft, 7.2266
2023-10-26T12:16:56-0700, -46 ft, 7.1024
2023-10-26T12:16:56-0700, -49 ft, 6.7915
2023-10-26T12:16:56-0700, -52 ft, 6.2641
2023-10-26T12:16:56-0700, -56 ft, 5.8065
2023-10-26T12:16:56-0700, -59 ft, 5.4864
2023-10-26T12:16:56-0700, -62 ft, 5.3333
2023-10-26T12:16:56-0700, -3 ft, 9.9219
2023-10-26T12:16:56-0700, -66 ft, 5.2396
2023-10-26T12:16:56-0700, -69 ft, 5.1655
2023-10-26T12:16:56-0700, -72 ft, 5.0189
2023-10-26T12:16:56-0700, -75 ft, 4.9168
2023-10-26T12:16:56-0700, -79 ft, 4.8782
2023-10-26T12:16:56-0700, -82 ft, 4.8451
2023-10-26T12:16:56-0700, -85 ft, 4.7727
2023-10-26T12:16:56-0700, -89 ft, 4.7196
2023-10-26T12:16:56-0700, -92 ft, 4.6818
2023-10-26T12:16:56-0700, -7 ft, 9.721
2023-10-26T12:16:56-0700, -10 ft, 9.5655
2023-10-26T12:16:56-0700, -13 ft, 10.3465
2023-10-26T12:16:56-0700, -16 ft, 10.6149
2023-10-26T12:16:56-0700, -20 ft, 10.68
2023-10-26T12:16:56-0700, -23 ft, 11.2982
2023-10-26T12:16:56-0700, -26 ft, 11.8072
2023-10-26T12:16:56-0700, -30 ft, 11.5929
2023-10-27T12:16:53-0700, -33 ft, 10.1898
2023-10-27T12:16:53-0700, -36 ft, 8.0166
2023-10-27T12:16:53-0700, -39 ft, 7.3427
2023-10-27T12:16:53-0700, -43 ft, 7.2266
2023-10-27T12:16:53-0700, -46 ft, 7.1024
2023-10-27T12:16:53-0700, -49 ft, 6.7915
2023-10-27T12:16:53-0700, -52 ft, 6.2641
2023-10-27T12:16:53-0700, -56 ft, 5.8065
2023-10-27T12:16:53-0700, -59 ft, 5.4864
2023-10-27T12:16:53-0700, -62 ft, 5.3333
2023-10-27T12:16:53-0700, -3 ft, 9.9219
2023-10-27T12:16:53-0700, -66 ft, 5.2396
2023-10-27T12:16:53-0700, -69 ft, 5.1655
2023-10-27T12:16:53-0700, -72 ft, 5.0189
2023-10-27T12:16:53-0700, -75 ft, 4.9168
2023-10-27T12:16:53-0700, -79 ft, 4.8782
2023-10-27T12:16:53-0700, -82 ft, 4.8451
2023-10-27T12:16:53-0700, -85 ft, 4.7727
2023-10-27T12:16:53-0700, -89 ft, 4.7196
2023-10-27T12:16:53-0700, -92 ft, 4.6818
2023-10-27T12:16:53-0700, -7 ft, 9.721
2023-10-27T12:16:53-0700, -10 ft, 9.5655
2023-10-27T12:16:53-0700, -13 ft, 10.3465
2023-10-27T12:16:53-0700, -16 ft, 10.6149
2023-10-27T12:16:53-0700, -20 ft, 10.68
2023-10-27T12:16:53-0700, -23 ft, 11.2982
2023-10-27T12:16:53-0700, -26 ft, 11.8072
2023-10-27T12:16:53-0700, -30 ft, 11.5929
2023-10-28T12:16:55-0700, -33 ft, 10.1898
2023-10-28T12:16:55-0700, -36 ft, 8.0166
2023-10-28T12:16:55-0700, -39 ft, 7.3427
2023-10-28T12:16:55-0700, -43 ft, 7.2266
2023-10-28T12:16:55-0700, -46 ft, 7.1024
2023-10-28T12:16:55-0700, -49 ft, 6.7915
2023-10-28T12:16:55-0700, -52 ft, 6.2641
2023-10-28T12:16:55-0700, -56 ft, 5.8065
2023-10-28T12:16:55-0700, -59 ft, 5.4864
2023-10-28T12:16:55-0700, -62 ft, 5.3333
2023-10-28T12:16:55-0700, -3 ft, 9.9219
2023-10-28T12:16:55-0700, -66 ft, 5.2396
2023-10-28T12:16:55-0700, -69 ft, 5.1655
2023-10-28T12:16:55-0700, -72 ft, 5.0189
2023-10-28T12:16:55-0700, -75 ft, 4.9168
2023-10-28T12:16:55-0700, -79 ft, 4.8782
2023-10-28T12:16:55-0700, -82 ft, 4.8451
2023-10-28T12:16:55-0700, -85 ft, 4.7727
2023-10-28T12:16:55-0700, -89 ft, 4.7196
2023-10-28T12:16:55-0700, -92 ft, 4.6818
2023-10-28T12:16:55-0700, -7 ft, 9.721
2023-10-28T12:16:55-0700, -10 ft, 9.5655
2023-10-28T12:16:55-0700, -13 ft, 10.3465
2023-10-28T12:16:55-0700, -16 ft, 10.6149
2023-10-28T12:16:55-0700, -20 ft, 10.68
2023-10-28T12:16:55-0700, -23 ft, 11.2982
2023-10-28T12:16:55-0700, -26 ft, 11.8072
2023-10-28T12:16:55-0700, -30 ft, 11.5929
2023-10-29T12:16:55-0700, -33 ft, 10.1898
2023-10-29T12:16:55-0700, -36 ft, 8.0166
2023-10-29T12:16:55-0700, -39 ft, 7.3427
2023-10-29T12:16:55-0700, -43 ft, 7.2266
2023-10-29T12:16:55-0700, -46 ft, 7.1024
2023-10-29T12:16:55-0700, -49 ft, 6.7915
2023-10-29T12:16:55-0700, -52 ft, 6.2641
2023-10-29T12:16:55-0700, -56 ft, 5.8065
2023-10-29T12:16:55-0700, -59 ft, 5.4864
2023-10-29T12:16:55-0700, -62 ft, 5.3333
2023-10-29T12:16:55-0700, -3 ft, 9.9219
2023-10-29T12:16:55-0700, -66 ft, 5.2396
2023-10-29T12:16:55-0700, -69 ft, 5.1655
2023-10-29T12:16:55-0700, -72 ft, 5.0189
2023-10-29T12:16:55-0700, -75 ft, 4.9168
2023-10-29T12:16:55-0700, -79 ft, 4.8782
2023-10-29T12:16:55-0700, -82 ft, 4.8451
2023-10-29T12:16:55-0700, -85 ft, 4.7727
2023-10-29T12:16:55-0700, -89 ft, 4.7196
2023-10-29T12:16:55-0700, -92 ft, 4.6818
2023-10-29T12:16:55-0700, -7 ft, 9.721
2023-10-29T12:16:55-0700, -10 ft, 9.5655
2023-10-29T12:16:55-0700, -13 ft, 10.3465
2023-10-29T12:16:55-0700, -16 ft, 10.6149
2023-10-29T12:16:55-0700, -20 ft, 10.68
2023-10-29T12:16:55-0700, -23 ft, 11.2982
2023-10-29T12:16:55-0700, -26 ft, 11.8072
2023-10-29T12:16:55-0700, -30 ft, 11.5929
2023-10-30T12:16:52-0700, -33 ft, 10.1898
2023-10-30T12:16:52-0700, -36 ft, 8.0166
2023-10-30T12:16:52-0700, -39 ft, 7.3427
2023-10-30T12:16:52-0700, -43 ft, 7.2266
2023-10-30T12:16:52-0700, -46 ft, 7.1024
2023-10-30T12:16:52-0700, -49 ft, 6.7915
2023-10-30T12:16:52-0700, -52 ft, 6.2641
2023-10-30T12:16:52-0700, -56 ft, 5.8065
2023-10-30T12:16:52-0700, -59 ft, 5.4864
2023-10-30T12:16:52-0700, -62 ft, 5.3333
2023-10-30T12:16:52-0700, -3 ft, 9.9219
2023-10-30T12:16:52-0700, -66 ft, 5.2396
2023-10-30T12:16:52-0700, -69 ft, 5.1655
2023-10-30T12:16:52-0700, -72 ft, 5.0189
2023-10-30T12:16:52-0700, -75 ft, 4.9168
2023-10-30T12:16:52-0700, -79 ft, 4.8782
2023-10-30T12:16:52-0700, -82 ft, 4.8451
2023-10-30T12:16:52-0700, -85 ft, 4.7727
2023-10-30T12:16:52-0700, -89 ft, 4.7196
2023-10-30T12:16:52-0700, -92 ft, 4.6818
2023-10-30T12:16:52-0700, -7 ft, 9.721
2023-10-30T12:16:52-0700, -10 ft, 9.5655
2023-10-30T12:16:52-0700, -13 ft, 10.3465
2023-10-30T12:16:52-0700, -16 ft, 10.6149
2023-10-30T12:16:52-0700, -20 ft, 10.68
2023-10-30T12:16:52-0700, -23 ft, 11.2982
2023-10-30T12:16:52-0700, -26 ft, 11.8072
2023-10-30T12:16:52-0700, -30 ft, 11.5929
2023-10-31T12:17:03-0700, -33 ft, 10.1898
2023-10-31T12:17:03-0700, -36 ft, 8.0166
2023-10-31T12:17:03-0700, -39 ft, 7.3427
2023-10-31T12:17:03-0700, -43 ft, 7.2266
2023-10-31T12:17:03-0700, -46 ft, 7.1024
2023-10-31T12:17:03-0700, -49 ft, 6.7915
2023-10-31T12:17:03-0700, -52 ft, 6.2641
2023-10-31T12:17:03-0700, -56 ft, 5.8065
2023-10-31T12:17:03-0700, -59 ft, 5.4864
2023-10-31T12:17:03-0700, -62 ft, 5.3333
2023-10-31T12:17:03-0700, -3 ft, 9.9219
2023-10-31T12:17:03-0700, -66 ft, 5.2396
2023-10-31T12:17:03-0700, -69 ft, 5.1655
2023-10-31T12:17:03-0700, -72 ft, 5.0189
2023-10-31T12:17:03-0700, -75 ft, 4.9168
2023-10-31T12:17:03-0700, -79 ft, 4.8782
2023-10-31T12:17:03-0700, -82 ft, 4.8451
2023-10-31T12:17:03-0700, -85 ft, 4.7727
2023-10-31T12:17:03-0700, -89 ft, 4.7196
2023-10-31T12:17:03-0700, -92 ft, 4.6818
2023-10-31T12:17:03-0700, -7 ft, 9.721
2023-10-31T12:17:03-0700, -10 ft, 9.5655
2023-10-31T12:17:03-0700, -13 ft, 10.3465
2023-10-31T12:17:03-0700, -16 ft, 10.6149
2023-10-31T12:17:03-0700, -20 ft, 10.68
2023-10-31T12:17:03-0700, -23 ft, 11.2982
2023-10-31T12:17:03-0700, -26 ft, 11.8072
2023-10-31T12:17:03-0700, -30 ft, 11.5929
2023-11-01T12:17:38-0700, -33 ft, 10.1898
2023-11-01T12:17:38-0700, -36 ft, 8.0166
2023-11-01T12:17:38-0700, -39 ft, 7.3427
2023-11-01T12:17:38-0700, -43 ft, 7.2266
2023-11-01T12:17:38-0700, -46 ft, 7.1024
2023-11-01T12:17:38-0700, -49 ft, 6.7915
2023-11-01T12:17:38-0700, -52 ft, 6.2641
2023-11-01T12:17:38-0700, -56 ft, 5.8065
2023-11-01T12:17:38-0700, -59 ft, 5.4864
2023-11-01T12:17:38-0700, -62 ft, 5.3333
2023-11-01T12:17:38-0700, -3 ft, 9.9219
2023-11-01T12:17:38-0700, -66 ft, 5.2396
2023-11-01T12:17:38-0700, -69 ft, 5.1655
2023-11-01T12:17:38-0700, -72 ft, 5.0189
2023-11-01T12:17:38-0700, -75 ft, 4.9168
2023-11-01T12:17:38-0700, -79 ft, 4.8782
2023-11-01T12:17:38-0700, -82 ft, 4.8451
2023-11-01T12:17:38-0700, -85 ft, 4.7727
2023-11-01T12:17:38-0700, -89 ft, 4.7196
2023-11-01T12:17:38-0700, -92 ft, 4.6818
2023-11-01T12:17:38-0700, -7 ft, 9.721
2023-11-01T12:17:38-0700, -10 ft, 9.5655
2023-11-01T12:17:38-0700, -13 ft, 10.3465
2023-11-01T12:17:38-0700, -16 ft, 10.6149
2023-11-01T12:17:38-0700, -20 ft, 10.68
2023-11-01T12:17:38-0700, -23 ft, 11.2982
2023-11-01T12:17:38-0700, -26 ft, 11.8072
2023-11-01T12:17:38-0700, -30 ft, 11.5929
2023-11-02T12:16:59-0700, -33 ft, 10.1898
2023-11-02T12:16:59-0700, -36 ft, 8.0166
2023-11-02T12:16:59-0700, -39 ft, 7.3427
2023-11-02T12:16:59-0700, -43 ft, 7.2266
2023-11-02T12:16:59-0700, -46 ft, 7.1024
2023-11-02T12:16:59-0700, -49 ft, 6.7915
2023-11-02T12:16:59-0700, -52 ft, 6.2641
2023-11-02T12:16:59-0700, -56 ft, 5.8065
2023-11-02T12:16:59-0700, -59 ft, 5.4864
2023-11-02T12:16:59-0700, -62 ft, 5.3333
2023-11-02T12:16:59-0700, -3 ft, 9.9219
2023-11-02T12:16:59-0700, -66 ft, 5.2396
2023-11-02T12:16:59-0700, -69 ft, 5.1655
2023-11-02T12:16:59-0700, -72 ft, 5.0189
2023-11-02T12:16:59-0700, -75 ft, 4.9168
2023-11-02T12:16:59-0700, -79 ft, 4.8782
2023-11-02T12:16:59-0700, -82 ft, 4.8451
2023-11-02T12:16:59-0700, -85 ft, 4.7727
2023-11-02T12:16:59-0700, -89 ft, 4.7196
2023-11-02T12:16:59-0700, -92 ft, 4.6818
2023-11-02T12:16:59-0700, -7 ft, 9.721
2023-11-02T12:16:59-0700, -10 ft, 9.5655
2023-11-02T12:16:59-0700, -13 ft, 10.3465
2023-11-02T12:16:59-0700, -16 ft, 10.6149
2023-11-02T12:16:59-0700, -20 ft, 10.68
2023-11-02T12:16:59-0700, -23 ft, 11.2982
2023-11-02T12:16:59-0700, -26 ft, 11.8072
2023-11-02T12:16:59-0700, -30 ft, 11.5929
2023-11-03T12:16:56-0700, -33 ft, 10.1898
2023-11-03T12:16:56-0700, -36 ft, 8.0166
2023-11-03T12:16:56-0700, -39 ft, 7.3427
2023-11-03T12:16:56-0700, -43 ft, 7.2266
2023-11-03T12:16:56-0700, -46 ft, 7.1024
2023-11-03T12:16:56-0700, -49 ft, 6.7915
2023-11-03T12:16:56-0700, -52 ft, 6.2641
2023-11-03T12:16:56-0700, -56 ft, 5.8065
2023-11-03T12:16:56-0700, -59 ft, 5.4864
2023-11-03T12:16:56-0700, -62 ft, 5.3333
2023-11-03T12:16:56-0700, -3 ft, 9.9219
2023-11-03T12:16:56-0700, -66 ft, 5.2396
2023-11-03T12:16:56-0700, -69 ft, 5.1655
2023-11-03T12:16:56-0700, -72 ft, 5.0189
2023-11-03T12:16:56-0700, -75 ft, 4.9168
2023-11-03T12:16:56-0700, -79 ft, 4.8782
2023-11-03T12:16:56-0700, -82 ft, 4.8451
2023-11-03T12:16:56-0700, -85 ft, 4.7727
2023-11-03T12:16:56-0700, -89 ft, 4.7196
2023-11-03T12:16:56-0700, -92 ft, 4.6818
2023-11-03T12:16:56-0700, -7 ft, 9.721
2023-11-03T12:16:56-0700, -10 ft, 9.5655
2023-11-03T12:16:56-0700, -13 ft, 10.3465
2023-11-03T12:16:56-0700, -16 ft, 10.6149
2023-11-03T12:16:56-0700, -20 ft, 10.68
2023-11-03T12:16:56-0700, -23 ft, 11.2982
2023-11-03T12:16:56-0700, -26 ft, 11.8072
2023-11-03T12:16:56-0700, -30 ft, 11.5929
2023-11-04T12:17:15-0700, -33 ft, 10.1898
2023-11-04T12:17:15-0700, -36 ft, 8.0166
2023-11-04T12:17:15-0700, -39 ft, 7.3427
2023-11-04T12:17:15-0700, -43 ft, 7.2266
2023-11-04T12:17:15-0700, -46 ft, 7.1024
2023-11-04T12:17:15-0700, -49 ft, 6.7915
2023-11-04T12:17:15-0700, -52 ft, 6.2641
2023-11-04T12:17:15-0700, -56 ft, 5.8065
2023-11-04T12:17:15-0700, -59 ft, 5.4864
2023-11-04T12:17:15-0700, -62 ft, 5.3333
2023-11-04T12:17:15-0700, -3 ft, 9.9219
2023-11-04T12:17:15-0700, -66 ft, 5.2396
2023-11-04T12:17:15-0700, -69 ft, 5.1655
2023-11-04T12:17:15-0700, -72 ft, 5.0189
2023-11-04T12:17:15-0700, -75 ft, 4.9168
2023-11-04T12:17:15-0700, -79 ft, 4.8782
2023-11-04T12:17:15-0700, -82 ft, 4.8451
2023-11-04T12:17:15-0700, -85 ft, 4.7727
2023-11-04T12:17:15-0700, -89 ft, 4.7196
2023-11-04T12:17:15-0700, -92 ft, 4.6818
2023-11-04T12:17:15-0700, -7 ft, 9.721
2023-11-04T12:17:15-0700, -10 ft, 9.5655
2023-11-04T12:17:15-0700, -13 ft, 10.3465
2023-11-04T12:17:15-0700, -16 ft, 10.6149
2023-11-04T12:17:15-0700, -20 ft, 10.68
2023-11-04T12:17:15-0700, -23 ft, 11.2982
2023-11-04T12:17:15-0700, -26 ft, 11.8072
2023-11-04T12:17:15-0700, -30 ft, 11.5929
2023-11-05T13:17:25-0800, -33 ft, 10.1898
2023-11-05T13:17:25-0800, -36 ft, 8.0166
2023-11-05T13:17:25-0800, -39 ft, 7.3427
2023-11-05T13:17:25-0800, -43 ft, 7.2266
2023-11-05T13:17:25-0800, -46 ft, 7.1024
2023-11-05T13:17:25-0800, -49 ft, 6.7915
2023-11-05T13:17:25-0800, -52 ft, 6.2641
2023-11-05T13:17:25-0800, -56 ft, 5.8065
2023-11-05T13:17:25-0800, -59 ft, 5.4864
2023-11-05T13:17:25-0800, -62 ft, 5.3333
2023-11-05T13:17:25-0800, -3 ft, 9.9219
2023-11-05T13:17:25-0800, -66 ft, 5.2396
2023-11-05T13:17:25-0800, -69 ft, 5.1655
2023-11-05T13:17:25-0800, -72 ft, 5.0189
2023-11-05T13:17:25-0800, -75 ft, 4.9168
2023-11-05T13:17:25-0800, -79 ft, 4.8782
2023-11-05T13:17:25-0800, -82 ft, 4.8451
2023-11-05T13:17:25-0800, -85 ft, 4.7727
2023-11-05T13:17:25-0800, -89 ft, 4.7196
2023-11-05T13:17:25-0800, -92 ft, 4.6818
2023-11-05T13:17:25-0800, -7 ft, 9.721
2023-11-05T13:17:25-0800, -10 ft, 9.5655
2023-11-05T13:17:25-0800, -13 ft, 10.3465
2023-11-05T13:17:25-0800, -16 ft, 10.6149
2023-11-05T13:17:25-0800, -20 ft, 10.68
2023-11-05T13:17:25-0800, -23 ft, 11.2982
2023-11-05T13:17:25-0800, -26 ft, 11.8072
2023-11-05T13:17:25-0800, -30 ft, 11.5929
2023-11-06T12:17:01-0800, -33 ft, 10.1898
2023-11-06T12:17:01-0800, -36 ft, 8.0166
2023-11-06T12:17:01-0800, -39 ft, 7.3427
2023-11-06T12:17:01-0800, -43 ft, 7.2266
2023-11-06T12:17:01-0800, -46 ft, 7.1024
2023-11-06T12:17:01-0800, -49 ft, 6.7915
2023-11-06T12:17:01-0800, -52 ft, 6.2641
2023-11-06T12:17:01-0800, -56 ft, 5.8065
2023-11-06T12:17:01-0800, -59 ft, 5.4864
2023-11-06T12:17:01-0800, -62 ft, 5.3333
2023-11-06T12:17:01-0800, -3 ft, 9.9219
2023-11-06T12:17:01-0800, -66 ft, 5.2396
2023-11-06T12:17:01-0800, -69 ft, 5.1655
2023-11-06T12:17:01-0800, -72 ft, 5.0189
2023-11-06T12:17:01-0800, -75 ft, 4.9168
2023-11-06T12:17:01-0800, -79 ft, 4.8782
2023-11-06T12:17:01-0800, -82 ft, 4.8451
2023-11-06T12:17:01-0800, -85 ft, 4.7727
2023-11-06T12:17:01-0800, -89 ft, 4.7196
2023-11-06T12:17:01-0800, -92 ft, 4.6818
2023-11-06T12:17:01-0800, -7 ft, 9.721
2023-11-06T12:17:01-0800, -10 ft, 9.5655
2023-11-06T12:17:01-0800, -13 ft, 10.3465
2023-11-06T12:17:01-0800, -16 ft, 10.6149
2023-11-06T12:17:01-0800, -20 ft, 10.68
2023-11-06T12:17:01-0800, -23 ft, 11.2982
2023-11-06T12:17:01-0800, -26 ft, 11.8072
2023-11-06T12:17:01-0800, -30 ft, 11.5929
2023-11-07T12:17:03-0800, -33 ft, 10.1898
2023-11-07T12:17:03-0800, -36 ft, 8.0166
2023-11-07T12:17:03-0800, -39 ft, 7.3427
2023-11-07T12:17:03-0800, -43 ft, 7.2266
2023-11-07T12:17:03-0800, -46 ft, 7.1024
2023-11-07T12:17:03-0800, -49 ft, 6.7915
2023-11-07T12:17:03-0800, -52 ft, 6.2641
2023-11-07T12:17:03-0800, -56 ft, 5.8065
2023-11-07T12:17:03-0800, -59 ft, 5.4864
2023-11-07T12:17:03-0800, -62 ft, 5.3333
2023-11-07T12:17:03-0800, -3 ft, 9.9219
2023-11-07T12:17:03-0800, -66 ft, 5.2396
2023-11-07T12:17:03-0800, -69 ft, 5.1655
2023-11-07T12:17:03-0800, -72 ft, 5.0189
2023-11-07T12:17:03-0800, -75 ft, 4.9168
2023-11-07T12:17:03-0800, -79 ft, 4.8782
2023-11-07T12:17:03-0800, -82 ft, 4.8451
2023-11-07T12:17:03-0800, -85 ft, 4.7727
2023-11-07T12:17:03-0800, -89 ft, 4.7196
2023-11-07T12:17:03-0800, -92 ft, 4.6818
2023-11-07T12:17:03-0800, -7 ft, 9.721
2023-11-07T12:17:03-0800, -10 ft, 9.5655
2023-11-07T12:17:03-0800, -13 ft, 10.3465
2023-11-07T12:17:03-0800, -16 ft, 10.6149
2023-11-07T12:17:03-0800, -20 ft, 10.68
2023-11-07T12:17:03-0800, -23 ft, 11.2982
2023-11-07T12:17:03-0800, -26 ft, 11.8072
2023-11-07T12:17:03-0800, -30 ft, 11.5929
2023-11-08T12:16:43-0800, -33 ft, 10.1898
2023-11-08T12:16:43-0800, -36 ft, 8.0166
2023-11-08T12:16:43-0800, -39 ft, 7.3427
2023-11-08T12:16:43-0800, -43 ft, 7.2266
2023-11-08T12:16:43-0800, -46 ft, 7.1024
2023-11-08T12:16:43-0800, -49 ft, 6.7915
2023-11-08T12:16:43-0800, -52 ft, 6.2641
2023-11-08T12:16:43-0800, -56 ft, 5.8065
2023-11-08T12:16:43-0800, -59 ft, 5.4864
2023-11-08T12:16:43-0800, -62 ft, 5.3333
2023-11-08T12:16:43-0800, -3 ft, 9.9219
2023-11-08T12:16:43-0800, -66 ft, 5.2396
2023-11-08T12:16:43-0800, -69 ft, 5.1655
2023-11-08T12:16:43-0800, -72 ft, 5.0189
2023-11-08T12:16:43-0800, -75 ft, 4.9168
2023-11-08T12:16:43-0800, -79 ft, 4.8782
2023-11-08T12:16:43-0800, -82 ft, 4.8451
2023-11-08T12:16:43-0800, -85 ft, 4.7727
2023-11-08T12:16:43-0800, -89 ft, 4.7196
2023-11-08T12:16:43-0800, -92 ft, 4.6818
2023-11-08T12:16:43-0800, -7 ft, 9.721
2023-11-08T12:16:43-0800, -10 ft, 9.5655
2023-11-08T12:16:43-0800, -13 ft, 10.3465
2023-11-08T12:16:43-0800, -16 ft, 10.6149
2023-11-08T12:16:43-0800, -20 ft, 10.68
2023-11-08T12:16:43-0800, -23 ft, 11.2982
2023-11-08T12:16:43-0800, -26 ft, 11.8072
2023-11-08T12:16:43-0800, -30 ft, 11.5929
2023-11-09T12:16:58-0800, -33 ft, 10.1898
2023-11-09T12:16:58-0800, -36 ft, 8.0166
2023-11-09T12:16:58-0800, -39 ft, 7.3427
2023-11-09T12:16:58-0800, -43 ft, 7.2266
2023-11-09T12:16:58-0800, -46 ft, 7.1024
2023-11-09T12:16:58-0800, -49 ft, 6.7915
2023-11-09T12:16:58-0800, -52 ft, 6.2641
2023-11-09T12:16:58-0800, -56 ft, 5.8065
2023-11-09T12:16:58-0800, -59 ft, 5.4864
2023-11-09T12:16:58-0800, -62 ft, 5.3333
2023-11-09T12:16:58-0800, -3 ft, 9.9219
2023-11-09T12:16:58-0800, -66 ft, 5.2396
2023-11-09T12:16:58-0800, -69 ft, 5.1655
2023-11-09T12:16:58-0800, -72 ft, 5.0189
2023-11-09T12:16:58-0800, -75 ft, 4.9168
2023-11-09T12:16:58-0800, -79 ft, 4.8782
2023-11-09T12:16:58-0800, -82 ft, 4.8451
2023-11-09T12:16:58-0800, -85 ft, 4.7727
2023-11-09T12:16:58-0800, -89 ft, 4.7196
2023-11-09T12:16:58-0800, -92 ft, 4.6818
2023-11-09T12:16:58-0800, -7 ft, 9.721
2023-11-09T12:16:58-0800, -10 ft, 9.5655
2023-11-09T12:16:58-0800, -13 ft, 10.3465
2023-11-09T12:16:58-0800, -16 ft, 10.6149
2023-11-09T12:16:58-0800, -20 ft, 10.68
2023-11-09T12:16:58-0800, -23 ft, 11.2982
2023-11-09T12:16:58-0800, -26 ft, 11.8072
2023-11-09T12:16:58-0800, -30 ft, 11.5929
2023-11-10T12:17:06-0800, -33 ft, 10.1898
2023-11-10T12:17:06-0800, -36 ft, 8.0166
2023-11-10T12:17:06-0800, -39 ft, 7.3427
2023-11-10T12:17:06-0800, -43 ft, 7.2266
2023-11-10T12:17:06-0800, -46 ft, 7.1024
2023-11-10T12:17:06-0800, -49 ft, 6.7915
2023-11-10T12:17:06-0800, -52 ft, 6.2641
2023-11-10T12:17:06-0800, -56 ft, 5.8065
2023-11-10T12:17:06-0800, -59 ft, 5.4864
2023-11-10T12:17:06-0800, -62 ft, 5.3333
2023-11-10T12:17:06-0800, -3 ft, 9.9219
2023-11-10T12:17:06-0800, -66 ft, 5.2396
2023-11-10T12:17:06-0800, -69 ft, 5.1655
2023-11-10T12:17:06-0800, -72 ft, 5.0189
2023-11-10T12:17:06-0800, -75 ft, 4.9168
2023-11-10T12:17:06-0800, -79 ft, 4.8782
2023-11-10T12:17:06-0800, -82 ft, 4.8451
2023-11-10T12:17:06-0800, -85 ft, 4.7727
2023-11-10T12:17:06-0800, -89 ft, 4.7196
2023-11-10T12:17:06-0800, -92 ft, 4.6818
2023-11-10T12:17:06-0800, -7 ft, 9.721
2023-11-10T12:17:06-0800, -10 ft, 9.5655
2023-11-10T12:17:06-0800, -13 ft, 10.3465
2023-11-10T12:17:06-0800, -16 ft, 10.6149
2023-11-10T12:17:06-0800, -20 ft, 10.68
2023-11-10T12:17:06-0800, -23 ft, 11.2982
2023-11-10T12:17:06-0800, -26 ft, 11.8072
2023-11-10T12:17:06-0800, -30 ft, 11.5929
2023-11-11T12:16:45-0800, -33 ft, 10.1898
2023-11-11T12:16:45-0800, -36 ft, 8.0166
2023-11-11T12:16:45-0800, -39 ft, 7.3427
2023-11-11T12:16:45-0800, -43 ft, 7.2266
2023-11-11T12:16:45-0800, -46 ft, 7.1024
2023-11-11T12:16:45-0800, -49 ft, 6.7915
2023-11-11T12:16:45-0800, -52 ft, 6.2641
2023-11-11T12:16:45-0800, -56 ft, 5.8065
